"","artist","album","track_n","line","lyric","track_title"
"294","Taylor Swift","Fearless (Taylor's Version)",1,16,"i wanna stay right here  in this passenger seat","Fearless (Taylor's Version)"
"295","Taylor Swift","Fearless (Taylor's Version)",1,17,"you put your eyes on me","Fearless (Taylor's Version)"
"296","Taylor Swift","Fearless (Taylor's Version)",1,18,"in this moment now  capture it  remember it","Fearless (Taylor's Version)"
"297","Taylor Swift","Fearless (Taylor's Version)",2,1,"you take a deep breath and you walk through the doors","Fifteen (Taylor's Version)"
"298","Taylor Swift","Fearless (Taylor's Version)",2,2,"it the mornin  of your very first day","Fifteen (Taylor's Version)"
"299","Taylor Swift","Fearless (Taylor's Version)",2,3,"you say hi to your friends you ai not seen in a while","Fifteen (Taylor's Version)"
"300","Taylor Swift","Fearless (Taylor's Version)",2,4,"try and stay out of everybody way","Fifteen (Taylor's Version)"
"301","Taylor Swift","Fearless (Taylor's Version)",2,5,"it your freshman year and you are gonna be here","Fifteen (Taylor's Version)"
"302","Taylor Swift","Fearless (Taylor's Version)",2,6,"for the next four years in this town","Fifteen (Taylor's Version)"
"303","Taylor Swift","Fearless (Taylor's Version)",2,7,"hopin  one of those senior boys will wink at you and say you know  i have not seen you around before ","Fifteen (Taylor's Version)"
"304","Taylor Swift","Fearless (Taylor's Version)",2,8," cause when you are fifteen and somebody tells you they love you","Fifteen (Taylor's Version)"
"305","Taylor Swift","Fearless (Taylor's Version)",2,9,"you are gonna believe them","Fifteen (Taylor's Version)"
"306","Taylor Swift","Fearless (Taylor's Version)",2,10,"and when you are fifteen  feelin  like there nothin  to figure out","Fifteen (Taylor's Version)"
"307","Taylor Swift","Fearless (Taylor's Version)",2,11,"well  count to ten  take it in","Fifteen (Taylor's Version)"
"308","Taylor Swift","Fearless (Taylor's Version)",2,12,"this is life before you know who you are gonna be","Fifteen (Taylor's Version)"
"309","Taylor Swift","Fearless (Taylor's Version)",2,13,"fifteen","Fifteen (Taylor's Version)"
"310","Taylor Swift","Fearless (Taylor's Version)",2,14,"you sit in class next to a redhead named abigail","Fifteen (Taylor's Version)"
"311","Taylor Swift","Fearless (Taylor's Version)",2,15,"and soon enough  you are best friends","Fifteen (Taylor's Version)"
"312","Taylor Swift","Fearless (Taylor's Version)",2,16,"laughin  at the other girls who think they are so cool","Fifteen (Taylor's Version)"
"313","Taylor Swift","Fearless (Taylor's Version)",2,17,"we will be outta here as soon as we can","Fifteen (Taylor's Version)"
"314","Taylor Swift","Fearless (Taylor's Version)",2,18,"and then you are on your very first date and he got a car","Fifteen (Taylor's Version)"
"315","Taylor Swift","Fearless (Taylor's Version)",2,19,"and you are feelin  like flyin and your mama waitin  up and you are thinkin  he the one","Fifteen (Taylor's Version)"
"316","Taylor Swift","Fearless (Taylor's Version)",2,20,"and you are dancin   round your room when the night ends","Fifteen (Taylor's Version)"
"317","Taylor Swift","Fearless (Taylor's Version)",2,21,"when the night ends","Fifteen (Taylor's Version)"
"318","Taylor Swift","Fearless (Taylor's Version)",3,1,"we were both young when i first saw you","Love Story (Taylor's Version)"
"319","Taylor Swift","Fearless (Taylor's Version)",3,2,"i close my eyes and the flashback starts","Love Story (Taylor's Version)"
"320","Taylor Swift","Fearless (Taylor's Version)",3,3,"i am standing there","Love Story (Taylor's Version)"
"321","Taylor Swift","Fearless (Taylor's Version)",3,4,"on a balcony in summer air","Love Story (Taylor's Version)"
"322","Taylor Swift","Fearless (Taylor's Version)",3,5,"see the lights  see the party  the ball gowns","Love Story (Taylor's Version)"
"323","Taylor Swift","Fearless (Taylor's Version)",3,6,"see you make your way through the crowd","Love Story (Taylor's Version)"
"324","Taylor Swift","Fearless (Taylor's Version)",3,7,"and say   hello little did i know","Love Story (Taylor's Version)"
"325","Taylor Swift","Fearless (Taylor's Version)",3,8,"that you were romeo  you were throwing pebbles","Love Story (Taylor's Version)"
"326","Taylor Swift","Fearless (Taylor's Version)",3,9,"and my daddy said   stay away from juliet and i was crying on the staircase","Love Story (Taylor's Version)"
"327","Taylor Swift","Fearless (Taylor's Version)",3,10,"begging you   please do not go   and i said","Love Story (Taylor's Version)"
"328","Taylor Swift","Fearless (Taylor's Version)",3,11,"romeo  take me somewhere we can be alone","Love Story (Taylor's Version)"
"329","Taylor Swift","Fearless (Taylor's Version)",3,12,"i will be waiting  all there left to do is run","Love Story (Taylor's Version)"
"330","Taylor Swift","Fearless (Taylor's Version)",3,13,"you will be the prince and i will be the princess","Love Story (Taylor's Version)"
"331","Taylor Swift","Fearless (Taylor's Version)",3,14,"it a love story  baby  just say   yes ","Love Story (Taylor's Version)"
"332","Taylor Swift","Fearless (Taylor's Version)",3,15,"so i sneak out to the garden to see you","Love Story (Taylor's Version)"
"333","Taylor Swift","Fearless (Taylor's Version)",3,16,"we keep quiet  cause we are dead if they knew","Love Story (Taylor's Version)"
"334","Taylor Swift","Fearless (Taylor's Version)",3,17,"so close your eyes","Love Story (Taylor's Version)"
"335","Taylor Swift","Fearless (Taylor's Version)",3,18,"escape this town for a little while  oh  oh","Love Story (Taylor's Version)"
"336","Taylor Swift","Fearless (Taylor's Version)",4,1,"mmm mm  mm mm","Hey Stephen (Taylor's Version)"
"337","Taylor Swift","Fearless (Taylor's Version)",4,2,"mmm mm  mm mm","Hey Stephen (Taylor's Version)"
"338","Taylor Swift","Fearless (Taylor's Version)",4,3,"mmm mm  mm mm  yeah","Hey Stephen (Taylor's Version)"
"339","Taylor Swift","Fearless (Taylor's Version)",4,4,"hey stephen  i know looks can be deceiving","Hey Stephen (Taylor's Version)"
"340","Taylor Swift","Fearless (Taylor's Version)",4,5,"but i know i saw a light in you","Hey Stephen (Taylor's Version)"
"341","Taylor Swift","Fearless (Taylor's Version)",4,6,"and as we walked we were talking","Hey Stephen (Taylor's Version)"
"342","Taylor Swift","Fearless (Taylor's Version)",4,7,"i did not say half the things i wanted to","Hey Stephen (Taylor's Version)"
"343","Taylor Swift","Fearless (Taylor's Version)",4,8,"of all the girls tossing rocks at your window","Hey Stephen (Taylor's Version)"
"344","Taylor Swift","Fearless (Taylor's Version)",4,9,"i will be the one waiting there even when it cold","Hey Stephen (Taylor's Version)"
"345","Taylor Swift","Fearless (Taylor's Version)",4,10,"hey stephen  boy  you might have me believing","Hey Stephen (Taylor's Version)"
"346","Taylor Swift","Fearless (Taylor's Version)",4,11,"i do not always have to be alone","Hey Stephen (Taylor's Version)"
"347","Taylor Swift","Fearless (Taylor's Version)",4,12," cause i can not help it if you look like an angel","Hey Stephen (Taylor's Version)"
"348","Taylor Swift","Fearless (Taylor's Version)",4,13,"can not help it if i wanna kiss you in the rain so","Hey Stephen (Taylor's Version)"
"349","Taylor Swift","Fearless (Taylor's Version)",4,14,"come feel this magic i have been feeling since i met you","Hey Stephen (Taylor's Version)"
"350","Taylor Swift","Fearless (Taylor's Version)",4,15,"can not help it if there no one else","Hey Stephen (Taylor's Version)"
"351","Taylor Swift","Fearless (Taylor's Version)",4,16,"mmm  i can not help myself","Hey Stephen (Taylor's Version)"
"352","Taylor Swift","Fearless (Taylor's Version)",4,17,"hey stephen  i have been holding back this feeling","Hey Stephen (Taylor's Version)"
"353","Taylor Swift","Fearless (Taylor's Version)",4,18,"so i got some things to say to you","Hey Stephen (Taylor's Version)"
"354","Taylor Swift","Fearless (Taylor's Version)",4,19,"i have seen it all  so i thought","Hey Stephen (Taylor's Version)"
"355","Taylor Swift","Fearless (Taylor's Version)",4,20,"but i never seen nobody shine the way you do","Hey Stephen (Taylor's Version)"
"356","Taylor Swift","Fearless (Taylor's Version)",4,21,"the way you walk  way you talk  way you say my name","Hey Stephen (Taylor's Version)"
"357","Taylor Swift","Fearless (Taylor's Version)",4,22,"it beautiful  wonderful  do not you ever change","Hey Stephen (Taylor's Version)"
"358","Taylor Swift","Fearless (Taylor's Version)",4,23,"hey stephen  why are people always leaving ","Hey Stephen (Taylor's Version)"
"359","Taylor Swift","Fearless (Taylor's Version)",4,24,"i think you and i should stay the same","Hey Stephen (Taylor's Version)"
"360","Taylor Swift","Fearless (Taylor's Version)",5,1,"say you are sorry  that face of an angel","White Horse (Taylor's Version)"
"361","Taylor Swift","Fearless (Taylor's Version)",5,2,"comes out just when you need it to","White Horse (Taylor's Version)"
"362","Taylor Swift","Fearless (Taylor's Version)",5,3,"as i paced back and forth all this time cause i honestly believed in you","White Horse (Taylor's Version)"
"363","Taylor Swift","Fearless (Taylor's Version)",5,4,"holdin  on  the days drag on","White Horse (Taylor's Version)"
"364","Taylor Swift","Fearless (Taylor's Version)",5,5,"stupid girl  i shoulda known  i shoulda known","White Horse (Taylor's Version)"
"365","Taylor Swift","Fearless (Taylor's Version)",5,6,"that i am not a princess  this ai not a fairytale","White Horse (Taylor's Version)"
"366","Taylor Swift","Fearless (Taylor's Version)",5,7,"i am not the one you will sweep off her feet  lead her up the stairwell","White Horse (Taylor's Version)"
"367","Taylor Swift","Fearless (Taylor's Version)",5,8,"this ai not hollywood  this is a small town","White Horse (Taylor's Version)"
"368","Taylor Swift","Fearless (Taylor's Version)",5,9,"i was a dreamer before you went and let me down","White Horse (Taylor's Version)"
"369","Taylor Swift","Fearless (Taylor's Version)",5,10,"now it too late for you and your white horse","White Horse (Taylor's Version)"
"370","Taylor Swift","Fearless (Taylor's Version)",5,11,"to come around","White Horse (Taylor's Version)"
"371","Taylor Swift","Fearless (Taylor's Version)",5,12,"maybe i was na ve  got lost in your eyes","White Horse (Taylor's Version)"
"372","Taylor Swift","Fearless (Taylor's Version)",5,13,"and never really had a chance","White Horse (Taylor's Version)"
"373","Taylor Swift","Fearless (Taylor's Version)",5,14,"my mistake  i did not know to b  in love","White Horse (Taylor's Version)"
"374","Taylor Swift","Fearless (Taylor's Version)",5,15,"you had to fight to have the upp r hand","White Horse (Taylor's Version)"
"375","Taylor Swift","Fearless (Taylor's Version)",5,16,"i had so many dreams about you and me","White Horse (Taylor's Version)"
"376","Taylor Swift","Fearless (Taylor's Version)",5,17,"happy endings  now i know","White Horse (Taylor's Version)"
"377","Taylor Swift","Fearless (Taylor's Version)",5,18,"that i am not a princess  this ai not a fairytale","White Horse (Taylor's Version)"
"378","Taylor Swift","Fearless (Taylor's Version)",5,19,"i am not the one you will sweep off her feet  lead her up the stairwell","White Horse (Taylor's Version)"
"379","Taylor Swift","Fearless (Taylor's Version)",5,20,"this ai not hollywood  this is a small town","White Horse (Taylor's Version)"
"380","Taylor Swift","Fearless (Taylor's Version)",5,21,"i was a dreamer before you went and let me down","White Horse (Taylor's Version)"
"381","Taylor Swift","Fearless (Taylor's Version)",5,22,"now it too late for you and your white horse","White Horse (Taylor's Version)"
"382","Taylor Swift","Fearless (Taylor's Version)",5,23,"to come around","White Horse (Taylor's Version)"
"383","Taylor Swift","Fearless (Taylor's Version)",6,1,"you are on the phone with your girlfriend  she upset","You Belong With Me (Taylor's Version)"
"384","Taylor Swift","Fearless (Taylor's Version)",6,2,"she going off about something that you said cause she does not get your humor like i do","You Belong With Me (Taylor's Version)"
"385","Taylor Swift","Fearless (Taylor's Version)",6,3,"i am in my room  it a typical tuesday night","You Belong With Me (Taylor's Version)"
"386","Taylor Swift","Fearless (Taylor's Version)",6,4,"i am listening to the kind of music she does not like","You Belong With Me (Taylor's Version)"
"387","Taylor Swift","Fearless (Taylor's Version)",6,5,"and she will never know your story like i do","You Belong With Me (Taylor's Version)"
"388","Taylor Swift","Fearless (Taylor's Version)",6,6," cause she wears short skirts  i wear t shirts","You Belong With Me (Taylor's Version)"
"389","Taylor Swift","Fearless (Taylor's Version)",6,7,"she cheer captain and i am on the bleachers","You Belong With Me (Taylor's Version)"
"390","Taylor Swift","Fearless (Taylor's Version)",6,8,"dreaming  bout the day when you wake up and find","You Belong With Me (Taylor's Version)"
"391","Taylor Swift","Fearless (Taylor's Version)",6,9,"that what you are looking for has been here the whole time","You Belong With Me (Taylor's Version)"
"392","Taylor Swift","Fearless (Taylor's Version)",6,10,"if you could see that i am the on  who understands you","You Belong With Me (Taylor's Version)"
"393","Taylor Swift","Fearless (Taylor's Version)",6,11,"been here all along  so why can not you see ","You Belong With Me (Taylor's Version)"
"394","Taylor Swift","Fearless (Taylor's Version)",6,12,"you b long with me  you belong with me","You Belong With Me (Taylor's Version)"
"395","Taylor Swift","Fearless (Taylor's Version)",6,13,"walking the streets with you and your worn out jeans","You Belong With Me (Taylor's Version)"
"396","Taylor Swift","Fearless (Taylor's Version)",6,14,"i can not help thinking this is how it ought to be","You Belong With Me (Taylor's Version)"
"397","Taylor Swift","Fearless (Taylor's Version)",6,15,"laughing on a park bench  thinking to myself","You Belong With Me (Taylor's Version)"
"398","Taylor Swift","Fearless (Taylor's Version)",6,16,"hey  is not this easy ","You Belong With Me (Taylor's Version)"
"399","Taylor Swift","Fearless (Taylor's Version)",6,17,"and you have got a smile that could light up this whole town","You Belong With Me (Taylor's Version)"
